IDSK,DATA,DIA,DIASEMANA,MES,NOMEMES,QUARTO,NOMEQUARTO,ANO,ESTACAOANO,FIMSEMANA,DATACOMPLETA
79875,2031-10-18,18,Sábado,10,Outubro,4,Quarto,2031,Primavera,Sim,20311018
79876,2031-10-19,19,Domingo,10,Outubro,4,Quarto,2031,Primavera,Sim,20311019
79877,2031-10-20,20,Segunda,10,Outubro,4,Quarto,2031,Primavera,Não,20311020
79878,2031-10-21,21,Terça,10,Outubro,4,Quarto,2031,Primavera,Não,20311021
79879,2031-10-22,22,Quarta,10,Outubro,4,Quarto,2031,Primavera,Não,20311022
79880,2031-10-23,23,Quinta,10,Outubro,4,Quarto,2031,Primavera,Não,20311023
79881,2031-10-24,24,Sexta,10,Outubro,4,Quarto,2031,Primavera,Não,20311024
79882,2031-10-25,25,Sábado,10,Outubro,4,Quarto,2031,Primavera,Sim,20311025
79883,2031-10-26,26,Domingo,10,Outubro,4,Quarto,2031,Primavera,Sim,20311026
79884,2031-10-27,27,Segunda,10,Outubro,4,Quarto,2031,Primavera,Não,20311027
79885,2031-10-28,28,Terça,10,Outubro,4,Quarto,2031,Primavera,Não,20311028
79886,2031-10-29,29,Quarta,10,Outubro,4,Quarto,2031,Primavera,Não,20311029
79887,2031-10-30,30,Quinta,10,Outubro,4,Quarto,2031,Primavera,Não,20311030
79888,2031-10-31,31,Sexta,10,Outubro,4,Quarto,2031,Primavera,Não,20311031
79889,2031-11-01,01,Sábado,11,Novembro,4,Quarto,2031,Primavera,Sim,20311101
79890,2031-11-02,02,Domingo,11,Novembro,4,Quarto,2031,Primavera,Sim,20311102
79891,2031-11-03,03,Segunda,11,Novembro,4,Quarto,2031,Primavera,Não,20311103
79892,2031-11-04,04,Terça,11,Novembro,4,Quarto,2031,Primavera,Não,20311104
79893,2031-11-05,05,Quarta,11,Novembro,4,Quarto,2031,Primavera,Não,20311105
79894,2031-11-06,06,Quinta,11,Novembro,4,Quarto,2031,Primavera,Não,20311106
79895,2031-11-07,07,Sexta,11,Novembro,4,Quarto,2031,Primavera,Não,20311107
79896,2031-11-08,08,Sábado,11,Novembro,4,Quarto,2031,Primavera,Sim,20311108
79897,2031-11-09,09,Domingo,11,Novembro,4,Quarto,2031,Primavera,Sim,20311109
79898,2031-11-10,10,Segunda,11,Novembro,4,Quarto,2031,Primavera,Não,20311110
79899,2031-11-11,11,Terça,11,Novembro,4,Quarto,2031,Primavera,Não,20311111
79900,2031-11-12,12,Quarta,11,Novembro,4,Quarto,2031,Primavera,Não,20311112
79901,2031-11-13,13,Quinta,11,Novembro,4,Quarto,2031,Primavera,Não,20311113
79902,2031-11-14,14,Sexta,11,Novembro,4,Quarto,2031,Primavera,Não,20311114
79903,2031-11-15,15,Sábado,11,Novembro,4,Quarto,2031,Primavera,Sim,20311115
79904,2031-11-16,16,Domingo,11,Novembro,4,Quarto,2031,Primavera,Sim,20311116
79905,2031-11-17,17,Segunda,11,Novembro,4,Quarto,2031,Primavera,Não,20311117
79906,2031-11-18,18,Terça,11,Novembro,4,Quarto,2031,Primavera,Não,20311118
79907,2031-11-19,19,Quarta,11,Novembro,4,Quarto,2031,Primavera,Não,20311119
79908,2031-11-20,20,Quinta,11,Novembro,4,Quarto,2031,Primavera,Não,20311120
79909,2031-11-21,21,Sexta,11,Novembro,4,Quarto,2031,Primavera,Não,20311121
79910,2031-11-22,22,Sábado,11,Novembro,4,Quarto,2031,Primavera,Sim,20311122
79911,2031-11-23,23,Domingo,11,Novembro,4,Quarto,2031,Primavera,Sim,20311123
79912,2031-11-24,24,Segunda,11,Novembro,4,Quarto,2031,Primavera,Não,20311124
79913,2031-11-25,25,Terça,11,Novembro,4,Quarto,2031,Primavera,Não,20311125
79914,2031-11-26,26,Quarta,11,Novembro,4,Quarto,2031,Primavera,Não,20311126
79915,2031-11-27,27,Quinta,11,Novembro,4,Quarto,2031,Primavera,Não,20311127
79916,2031-11-28,28,Sexta,11,Novembro,4,Quarto,2031,Primavera,Não,20311128
79917,2031-11-29,29,Sábado,11,Novembro,4,Quarto,2031,Primavera,Sim,20311129
79918,2031-11-30,30,Domingo,11,Novembro,4,Quarto,2031,Primavera,Sim,20311130
79919,2031-12-01,01,Segunda,12,Dezembro,4,Quarto,2031,Primavera,Não,20311201
79920,2031-12-02,02,Terça,12,Dezembro,4,Quarto,2031,Primavera,Não,20311202
79921,2031-12-03,03,Quarta,12,Dezembro,4,Quarto,2031,Primavera,Não,20311203
79922,2031-12-04,04,Quinta,12,Dezembro,4,Quarto,2031,Primavera,Não,20311204
79923,2031-12-05,05,Sexta,12,Dezembro,4,Quarto,2031,Primavera,Não,20311205
79924,2031-12-06,06,Sábado,12,Dezembro,4,Quarto,2031,Primavera,Sim,20311206
79925,2031-12-07,07,Domingo,12,Dezembro,4,Quarto,2031,Primavera,Sim,20311207
79926,2031-12-08,08,Segunda,12,Dezembro,4,Quarto,2031,Primavera,Não,20311208
79927,2031-12-09,09,Terça,12,Dezembro,4,Quarto,2031,Primavera,Não,20311209
79928,2031-12-10,10,Quarta,12,Dezembro,4,Quarto,2031,Primavera,Não,20311210
79929,2031-12-11,11,Quinta,12,Dezembro,4,Quarto,2031,Primavera,Não,20311211
79930,2031-12-12,12,Sexta,12,Dezembro,4,Quarto,2031,Primavera,Não,20311212
79931,2031-12-13,13,Sábado,12,Dezembro,4,Quarto,2031,Primavera,Sim,20311213
79932,2031-12-14,14,Domingo,12,Dezembro,4,Quarto,2031,Primavera,Sim,20311214
79933,2031-12-15,15,Segunda,12,Dezembro,4,Quarto,2031,Primavera,Não,20311215
79934,2031-12-16,16,Terça,12,Dezembro,4,Quarto,2031,Primavera,Não,20311216
79935,2031-12-17,17,Quarta,12,Dezembro,4,Quarto,2031,Primavera,Não,20311217
79936,2031-12-18,18,Quinta,12,Dezembro,4,Quarto,2031,Primavera,Não,20311218
79937,2031-12-19,19,Sexta,12,Dezembro,4,Quarto,2031,Primavera,Não,20311219
79938,2031-12-20,20,Sábado,12,Dezembro,4,Quarto,2031,Primavera,Sim,20311220
79939,2031-12-21,21,Domingo,12,Dezembro,4,Quarto,2031,Verão,Sim,20311221
79940,2031-12-22,22,Segunda,12,Dezembro,4,Quarto,2031,Verão,Não,20311222
79941,2031-12-23,23,Terça,12,Dezembro,4,Quarto,2031,Verão,Não,20311223
79942,2031-12-24,24,Quarta,12,Dezembro,4,Quarto,2031,Verão,Não,20311224
79943,2031-12-25,25,Quinta,12,Dezembro,4,Quarto,2031,Verão,Não,20311225
79944,2031-12-26,26,Sexta,12,Dezembro,4,Quarto,2031,Verão,Não,20311226
79945,2031-12-27,27,Sábado,12,Dezembro,4,Quarto,2031,Verão,Sim,20311227
79946,2031-12-28,28,Domingo,12,Dezembro,4,Quarto,2031,Verão,Sim,20311228
79947,2031-12-29,29,Segunda,12,Dezembro,4,Quarto,2031,Verão,Não,20311229
79948,2031-12-30,30,Terça,12,Dezembro,4,Quarto,2031,Verão,Não,20311230
79949,2031-12-31,31,Quarta,12,Dezembro,4,Quarto,2031,Verão,Não,20311231
79950,2032-01-01,01,Quinta,01,Janeiro,1,Primeiro,2032,Verão,Não,20320101
79951,2032-01-02,02,Sexta,01,Janeiro,1,Primeiro,2032,Verão,Não,20320102
79952,2032-01-03,03,Sábado,01,Janeiro,1,Primeiro,2032,Verão,Sim,20320103
79953,2032-01-04,04,Domingo,01,Janeiro,1,Primeiro,2032,Verão,Sim,20320104
79954,2032-01-05,05,Segunda,01,Janeiro,1,Primeiro,2032,Verão,Não,20320105
79955,2032-01-06,06,Terça,01,Janeiro,1,Primeiro,2032,Verão,Não,20320106
79956,2032-01-07,07,Quarta,01,Janeiro,1,Primeiro,2032,Verão,Não,20320107
79957,2032-01-08,08,Quinta,01,Janeiro,1,Primeiro,2032,Verão,Não,20320108
79958,2032-01-09,09,Sexta,01,Janeiro,1,Primeiro,2032,Verão,Não,20320109
79959,2032-01-10,10,Sábado,01,Janeiro,1,Primeiro,2032,Verão,Sim,20320110
79960,2032-01-11,11,Domingo,01,Janeiro,1,Primeiro,2032,Verão,Sim,20320111
79961,2032-01-12,12,Segunda,01,Janeiro,1,Primeiro,2032,Verão,Não,20320112
79962,2032-01-13,13,Terça,01,Janeiro,1,Primeiro,2032,Verão,Não,20320113
79963,2032-01-14,14,Quarta,01,Janeiro,1,Primeiro,2032,Verão,Não,20320114
79964,2032-01-15,15,Quinta,01,Janeiro,1,Primeiro,2032,Verão,Não,20320115
79965,2032-01-16,16,Sexta,01,Janeiro,1,Primeiro,2032,Verão,Não,20320116
79966,2032-01-17,17,Sábado,01,Janeiro,1,Primeiro,2032,Verão,Sim,20320117
79967,2032-01-18,18,Domingo,01,Janeiro,1,Primeiro,2032,Verão,Sim,20320118
79968,2032-01-19,19,Segunda,01,Janeiro,1,Primeiro,2032,Verão,Não,20320119
79969,2032-01-20,20,Terça,01,Janeiro,1,Primeiro,2032,Verão,Não,20320120
79970,2032-01-21,21,Quarta,01,Janeiro,1,Primeiro,2032,Verão,Não,20320121
79971,2032-01-22,22,Quinta,01,Janeiro,1,Primeiro,2032,Verão,Não,20320122
79972,2032-01-23,23,Sexta,01,Janeiro,1,Primeiro,2032,Verão,Não,20320123
79973,2032-01-24,24,Sábado,01,Janeiro,1,Primeiro,2032,Verão,Sim,20320124
79974,2032-01-25,25,Domingo,01,Janeiro,1,Primeiro,2032,Verão,Sim,20320125
79975,2032-01-26,26,Segunda,01,Janeiro,1,Primeiro,2032,Verão,Não,20320126
79976,2032-01-27,27,Terça,01,Janeiro,1,Primeiro,2032,Verão,Não,20320127
79977,2032-01-28,28,Quarta,01,Janeiro,1,Primeiro,2032,Verão,Não,20320128
79978,2032-01-29,29,Quinta,01,Janeiro,1,Primeiro,2032,Verão,Não,20320129
79979,2032-01-30,30,Sexta,01,Janeiro,1,Primeiro,2032,Verão,Não,20320130
79980,2032-01-31,31,Sábado,01,Janeiro,1,Primeiro,2032,Verão,Sim,20320131
79981,2032-02-01,01,Domingo,02,Fevereiro,1,Primeiro,2032,Verão,Sim,20320201
79982,2032-02-02,02,Segunda,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320202
79983,2032-02-03,03,Terça,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320203
79984,2032-02-04,04,Quarta,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320204
79985,2032-02-05,05,Quinta,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320205
79986,2032-02-06,06,Sexta,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320206
79987,2032-02-07,07,Sábado,02,Fevereiro,1,Primeiro,2032,Verão,Sim,20320207
79988,2032-02-08,08,Domingo,02,Fevereiro,1,Primeiro,2032,Verão,Sim,20320208
79989,2032-02-09,09,Segunda,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320209
79990,2032-02-10,10,Terça,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320210
79991,2032-02-11,11,Quarta,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320211
79992,2032-02-12,12,Quinta,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320212
79993,2032-02-13,13,Sexta,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320213
79994,2032-02-14,14,Sábado,02,Fevereiro,1,Primeiro,2032,Verão,Sim,20320214
79995,2032-02-15,15,Domingo,02,Fevereiro,1,Primeiro,2032,Verão,Sim,20320215
79996,2032-02-16,16,Segunda,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320216
79997,2032-02-17,17,Terça,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320217
79998,2032-02-18,18,Quarta,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320218
79999,2032-02-19,19,Quinta,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320219
80000,2032-02-20,20,Sexta,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320220
80001,2032-02-21,21,Sábado,02,Fevereiro,1,Primeiro,2032,Verão,Sim,20320221
80002,2032-02-22,22,Domingo,02,Fevereiro,1,Primeiro,2032,Verão,Sim,20320222
80003,2032-02-23,23,Segunda,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320223
80004,2032-02-24,24,Terça,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320224
80005,2032-02-25,25,Quarta,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320225
80006,2032-02-26,26,Quinta,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320226
80007,2032-02-27,27,Sexta,02,Fevereiro,1,Primeiro,2032,Verão,Não,20320227
80008,2032-02-28,28,Sábado,02,Fevereiro,1,Primeiro,2032,Verão,Sim,20320228
80009,2032-02-29,29,Domingo,02,Fevereiro,1,Primeiro,2032,Verão,Sim,20320229
80010,2032-03-01,01,Segunda,03,Março,1,Primeiro,2032,Verão,Não,20320301
80011,2032-03-02,02,Terça,03,Março,1,Primeiro,2032,Verão,Não,20320302
80012,2032-03-03,03,Quarta,03,Março,1,Primeiro,2032,Verão,Não,20320303
80013,2032-03-04,04,Quinta,03,Março,1,Primeiro,2032,Verão,Não,20320304
80014,2032-03-05,05,Sexta,03,Março,1,Primeiro,2032,Verão,Não,20320305
80015,2032-03-06,06,Sábado,03,Março,1,Primeiro,2032,Verão,Sim,20320306
80016,2032-03-07,07,Domingo,03,Março,1,Primeiro,2032,Verão,Sim,20320307
80017,2032-03-08,08,Segunda,03,Março,1,Primeiro,2032,Verão,Não,20320308
80018,2032-03-09,09,Terça,03,Março,1,Primeiro,2032,Verão,Não,20320309
80019,2032-03-10,10,Quarta,03,Março,1,Primeiro,2032,Verão,Não,20320310
80020,2032-03-11,11,Quinta,03,Março,1,Primeiro,2032,Verão,Não,20320311
80021,2032-03-12,12,Sexta,03,Março,1,Primeiro,2032,Verão,Não,20320312
80022,2032-03-13,13,Sábado,03,Março,1,Primeiro,2032,Verão,Sim,20320313
80023,2032-03-14,14,Domingo,03,Março,1,Primeiro,2032,Verão,Sim,20320314
80024,2032-03-15,15,Segunda,03,Março,1,Primeiro,2032,Verão,Não,20320315
80025,2032-03-16,16,Terça,03,Março,1,Primeiro,2032,Verão,Não,20320316
80026,2032-03-17,17,Quarta,03,Março,1,Primeiro,2032,Verão,Não,20320317
80027,2032-03-18,18,Quinta,03,Março,1,Primeiro,2032,Verão,Não,20320318
80028,2032-03-19,19,Sexta,03,Março,1,Primeiro,2032,Verão,Não,20320319
80029,2032-03-20,20,Sábado,03,Março,1,Primeiro,2032,Verão,Sim,20320320
80030,2032-03-21,21,Domingo,03,Março,1,Primeiro,2032,Outono,Sim,20320321
80031,2032-03-22,22,Segunda,03,Março,1,Primeiro,2032,Outono,Não,20320322
80032,2032-03-23,23,Terça,03,Março,1,Primeiro,2032,Outono,Não,20320323
80033,2032-03-24,24,Quarta,03,Março,1,Primeiro,2032,Outono,Não,20320324
80034,2032-03-25,25,Quinta,03,Março,1,Primeiro,2032,Outono,Não,20320325
80035,2032-03-26,26,Sexta,03,Março,1,Primeiro,2032,Outono,Não,20320326
80036,2032-03-27,27,Sábado,03,Março,1,Primeiro,2032,Outono,Sim,20320327
80037,2032-03-28,28,Domingo,03,Março,1,Primeiro,2032,Outono,Sim,20320328
80038,2032-03-29,29,Segunda,03,Março,1,Primeiro,2032,Outono,Não,20320329
80039,2032-03-30,30,Terça,03,Março,1,Primeiro,2032,Outono,Não,20320330
80040,2032-03-31,31,Quarta,03,Março,1,Primeiro,2032,Outono,Não,20320331
80041,2032-04-01,01,Quinta,04,Abril,2,Segundo,2032,Outono,Não,20320401
80042,2032-04-02,02,Sexta,04,Abril,2,Segundo,2032,Outono,Não,20320402
80043,2032-04-03,03,Sábado,04,Abril,2,Segundo,2032,Outono,Sim,20320403
80044,2032-04-04,04,Domingo,04,Abril,2,Segundo,2032,Outono,Sim,20320404
80045,2032-04-05,05,Segunda,04,Abril,2,Segundo,2032,Outono,Não,20320405
80046,2032-04-06,06,Terça,04,Abril,2,Segundo,2032,Outono,Não,20320406
80047,2032-04-07,07,Quarta,04,Abril,2,Segundo,2032,Outono,Não,20320407
80048,2032-04-08,08,Quinta,04,Abril,2,Segundo,2032,Outono,Não,20320408
80049,2032-04-09,09,Sexta,04,Abril,2,Segundo,2032,Outono,Não,20320409
80050,2032-04-10,10,Sábado,04,Abril,2,Segundo,2032,Outono,Sim,20320410
80051,2032-04-11,11,Domingo,04,Abril,2,Segundo,2032,Outono,Sim,20320411
80052,2032-04-12,12,Segunda,04,Abril,2,Segundo,2032,Outono,Não,20320412
80053,2032-04-13,13,Terça,04,Abril,2,Segundo,2032,Outono,Não,20320413
80054,2032-04-14,14,Quarta,04,Abril,2,Segundo,2032,Outono,Não,20320414
80055,2032-04-15,15,Quinta,04,Abril,2,Segundo,2032,Outono,Não,20320415
80056,2032-04-16,16,Sexta,04,Abril,2,Segundo,2032,Outono,Não,20320416
80057,2032-04-17,17,Sábado,04,Abril,2,Segundo,2032,Outono,Sim,20320417
80058,2032-04-18,18,Domingo,04,Abril,2,Segundo,2032,Outono,Sim,20320418
80059,2032-04-19,19,Segunda,04,Abril,2,Segundo,2032,Outono,Não,20320419
80060,2032-04-20,20,Terça,04,Abril,2,Segundo,2032,Outono,Não,20320420
80061,2032-04-21,21,Quarta,04,Abril,2,Segundo,2032,Outono,Não,20320421
80062,2032-04-22,22,Quinta,04,Abril,2,Segundo,2032,Outono,Não,20320422
80063,2032-04-23,23,Sexta,04,Abril,2,Segundo,2032,Outono,Não,20320423
80064,2032-04-24,24,Sábado,04,Abril,2,Segundo,2032,Outono,Sim,20320424
80065,2032-04-25,25,Domingo,04,Abril,2,Segundo,2032,Outono,Sim,20320425
80066,2032-04-26,26,Segunda,04,Abril,2,Segundo,2032,Outono,Não,20320426
80067,2032-04-27,27,Terça,04,Abril,2,Segundo,2032,Outono,Não,20320427
80068,2032-04-28,28,Quarta,04,Abril,2,Segundo,2032,Outono,Não,20320428
80069,2032-04-29,29,Quinta,04,Abril,2,Segundo,2032,Outono,Não,20320429
80070,2032-04-30,30,Sexta,04,Abril,2,Segundo,2032,Outono,Não,20320430
80071,2032-05-01,01,Sábado,05,Maio,2,Segundo,2032,Outono,Sim,20320501
80072,2032-05-02,02,Domingo,05,Maio,2,Segundo,2032,Outono,Sim,20320502
80073,2032-05-03,03,Segunda,05,Maio,2,Segundo,2032,Outono,Não,20320503
80074,2032-05-04,04,Terça,05,Maio,2,Segundo,2032,Outono,Não,20320504
80075,2032-05-05,05,Quarta,05,Maio,2,Segundo,2032,Outono,Não,20320505
80076,2032-05-06,06,Quinta,05,Maio,2,Segundo,2032,Outono,Não,20320506
80077,2032-05-07,07,Sexta,05,Maio,2,Segundo,2032,Outono,Não,20320507
80078,2032-05-08,08,Sábado,05,Maio,2,Segundo,2032,Outono,Sim,20320508
80079,2032-05-09,09,Domingo,05,Maio,2,Segundo,2032,Outono,Sim,20320509
80080,2032-05-10,10,Segunda,05,Maio,2,Segundo,2032,Outono,Não,20320510
80081,2032-05-11,11,Terça,05,Maio,2,Segundo,2032,Outono,Não,20320511
80082,2032-05-12,12,Quarta,05,Maio,2,Segundo,2032,Outono,Não,20320512
80083,2032-05-13,13,Quinta,05,Maio,2,Segundo,2032,Outono,Não,20320513
80084,2032-05-14,14,Sexta,05,Maio,2,Segundo,2032,Outono,Não,20320514
80085,2032-05-15,15,Sábado,05,Maio,2,Segundo,2032,Outono,Sim,20320515
80086,2032-05-16,16,Domingo,05,Maio,2,Segundo,2032,Outono,Sim,20320516
80087,2032-05-17,17,Segunda,05,Maio,2,Segundo,2032,Outono,Não,20320517
80088,2032-05-18,18,Terça,05,Maio,2,Segundo,2032,Outono,Não,20320518
80089,2032-05-19,19,Quarta,05,Maio,2,Segundo,2032,Outono,Não,20320519
80090,2032-05-20,20,Quinta,05,Maio,2,Segundo,2032,Outono,Não,20320520
80091,2032-05-21,21,Sexta,05,Maio,2,Segundo,2032,Outono,Não,20320521
80092,2032-05-22,22,Sábado,05,Maio,2,Segundo,2032,Outono,Sim,20320522
80093,2032-05-23,23,Domingo,05,Maio,2,Segundo,2032,Outono,Sim,20320523
80094,2032-05-24,24,Segunda,05,Maio,2,Segundo,2032,Outono,Não,20320524
80095,2032-05-25,25,Terça,05,Maio,2,Segundo,2032,Outono,Não,20320525
80096,2032-05-26,26,Quarta,05,Maio,2,Segundo,2032,Outono,Não,20320526
80097,2032-05-27,27,Quinta,05,Maio,2,Segundo,2032,Outono,Não,20320527
80098,2032-05-28,28,Sexta,05,Maio,2,Segundo,2032,Outono,Não,20320528
80099,2032-05-29,29,Sábado,05,Maio,2,Segundo,2032,Outono,Sim,20320529
80100,2032-05-30,30,Domingo,05,Maio,2,Segundo,2032,Outono,Sim,20320530
80101,2032-05-31,31,Segunda,05,Maio,2,Segundo,2032,Outono,Não,20320531
80102,2032-06-01,01,Terça,06,Junho,2,Segundo,2032,Outono,Não,20320601
80103,2032-06-02,02,Quarta,06,Junho,2,Segundo,2032,Outono,Não,20320602
80104,2032-06-03,03,Quinta,06,Junho,2,Segundo,2032,Outono,Não,20320603
80105,2032-06-04,04,Sexta,06,Junho,2,Segundo,2032,Outono,Não,20320604
80106,2032-06-05,05,Sábado,06,Junho,2,Segundo,2032,Outono,Sim,20320605
80107,2032-06-06,06,Domingo,06,Junho,2,Segundo,2032,Outono,Sim,20320606
80108,2032-06-07,07,Segunda,06,Junho,2,Segundo,2032,Outono,Não,20320607
80109,2032-06-08,08,Terça,06,Junho,2,Segundo,2032,Outono,Não,20320608
80110,2032-06-09,09,Quarta,06,Junho,2,Segundo,2032,Outono,Não,20320609
80111,2032-06-10,10,Quinta,06,Junho,2,Segundo,2032,Outono,Não,20320610
80112,2032-06-11,11,Sexta,06,Junho,2,Segundo,2032,Outono,Não,20320611
80113,2032-06-12,12,Sábado,06,Junho,2,Segundo,2032,Outono,Sim,20320612
80114,2032-06-13,13,Domingo,06,Junho,2,Segundo,2032,Outono,Sim,20320613
80115,2032-06-14,14,Segunda,06,Junho,2,Segundo,2032,Outono,Não,20320614
80116,2032-06-15,15,Terça,06,Junho,2,Segundo,2032,Outono,Não,20320615
80117,2032-06-16,16,Quarta,06,Junho,2,Segundo,2032,Outono,Não,20320616
80118,2032-06-17,17,Quinta,06,Junho,2,Segundo,2032,Outono,Não,20320617
80119,2032-06-18,18,Sexta,06,Junho,2,Segundo,2032,Outono,Não,20320618
80120,2032-06-19,19,Sábado,06,Junho,2,Segundo,2032,Outono,Sim,20320619
80121,2032-06-20,20,Domingo,06,Junho,2,Segundo,2032,Outono,Sim,20320620
80122,2032-06-21,21,Segunda,06,Junho,2,Segundo,2032,Inverno,Não,20320621
80123,2032-06-22,22,Terça,06,Junho,2,Segundo,2032,Inverno,Não,20320622
80124,2032-06-23,23,Quarta,06,Junho,2,Segundo,2032,Inverno,Não,20320623
80125,2032-06-24,24,Quinta,06,Junho,2,Segundo,2032,Inverno,Não,20320624
80126,2032-06-25,25,Sexta,06,Junho,2,Segundo,2032,Inverno,Não,20320625
80127,2032-06-26,26,Sábado,06,Junho,2,Segundo,2032,Inverno,Sim,20320626
80128,2032-06-27,27,Domingo,06,Junho,2,Segundo,2032,Inverno,Sim,20320627
80129,2032-06-28,28,Segunda,06,Junho,2,Segundo,2032,Inverno,Não,20320628
80130,2032-06-29,29,Terça,06,Junho,2,Segundo,2032,Inverno,Não,20320629
80131,2032-06-30,30,Quarta,06,Junho,2,Segundo,2032,Inverno,Não,20320630
80132,2032-07-01,01,Quinta,07,Julho,3,Terceiro,2032,Inverno,Não,20320701
80133,2032-07-02,02,Sexta,07,Julho,3,Terceiro,2032,Inverno,Não,20320702
80134,2032-07-03,03,Sábado,07,Julho,3,Terceiro,2032,Inverno,Sim,20320703
80135,2032-07-04,04,Domingo,07,Julho,3,Terceiro,2032,Inverno,Sim,20320704
80136,2032-07-05,05,Segunda,07,Julho,3,Terceiro,2032,Inverno,Não,20320705
80137,2032-07-06,06,Terça,07,Julho,3,Terceiro,2032,Inverno,Não,20320706
80138,2032-07-07,07,Quarta,07,Julho,3,Terceiro,2032,Inverno,Não,20320707
80139,2032-07-08,08,Quinta,07,Julho,3,Terceiro,2032,Inverno,Não,20320708
80140,2032-07-09,09,Sexta,07,Julho,3,Terceiro,2032,Inverno,Não,20320709
80141,2032-07-10,10,Sábado,07,Julho,3,Terceiro,2032,Inverno,Sim,20320710
80142,2032-07-11,11,Domingo,07,Julho,3,Terceiro,2032,Inverno,Sim,20320711
80143,2032-07-12,12,Segunda,07,Julho,3,Terceiro,2032,Inverno,Não,20320712
80144,2032-07-13,13,Terça,07,Julho,3,Terceiro,2032,Inverno,Não,20320713
80145,2032-07-14,14,Quarta,07,Julho,3,Terceiro,2032,Inverno,Não,20320714
80146,2032-07-15,15,Quinta,07,Julho,3,Terceiro,2032,Inverno,Não,20320715
80147,2032-07-16,16,Sexta,07,Julho,3,Terceiro,2032,Inverno,Não,20320716
80148,2032-07-17,17,Sábado,07,Julho,3,Terceiro,2032,Inverno,Sim,20320717
80149,2032-07-18,18,Domingo,07,Julho,3,Terceiro,2032,Inverno,Sim,20320718
80150,2032-07-19,19,Segunda,07,Julho,3,Terceiro,2032,Inverno,Não,20320719
80151,2032-07-20,20,Terça,07,Julho,3,Terceiro,2032,Inverno,Não,20320720
80152,2032-07-21,21,Quarta,07,Julho,3,Terceiro,2032,Inverno,Não,20320721
80153,2032-07-22,22,Quinta,07,Julho,3,Terceiro,2032,Inverno,Não,20320722
80154,2032-07-23,23,Sexta,07,Julho,3,Terceiro,2032,Inverno,Não,20320723
80155,2032-07-24,24,Sábado,07,Julho,3,Terceiro,2032,Inverno,Sim,20320724
80156,2032-07-25,25,Domingo,07,Julho,3,Terceiro,2032,Inverno,Sim,20320725
80157,2032-07-26,26,Segunda,07,Julho,3,Terceiro,2032,Inverno,Não,20320726
80158,2032-07-27,27,Terça,07,Julho,3,Terceiro,2032,Inverno,Não,20320727
80159,2032-07-28,28,Quarta,07,Julho,3,Terceiro,2032,Inverno,Não,20320728
80160,2032-07-29,29,Quinta,07,Julho,3,Terceiro,2032,Inverno,Não,20320729
80161,2032-07-30,30,Sexta,07,Julho,3,Terceiro,2032,Inverno,Não,20320730
80162,2032-07-31,31,Sábado,07,Julho,3,Terceiro,2032,Inverno,Sim,20320731
80163,2032-08-01,01,Domingo,08,Agosto,3,Terceiro,2032,Inverno,Sim,20320801
80164,2032-08-02,02,Segunda,08,Agosto,3,Terceiro,2032,Inverno,Não,20320802
80165,2032-08-03,03,Terça,08,Agosto,3,Terceiro,2032,Inverno,Não,20320803
80166,2032-08-04,04,Quarta,08,Agosto,3,Terceiro,2032,Inverno,Não,20320804
80167,2032-08-05,05,Quinta,08,Agosto,3,Terceiro,2032,Inverno,Não,20320805
80168,2032-08-06,06,Sexta,08,Agosto,3,Terceiro,2032,Inverno,Não,20320806
80169,2032-08-07,07,Sábado,08,Agosto,3,Terceiro,2032,Inverno,Sim,20320807
80170,2032-08-08,08,Domingo,08,Agosto,3,Terceiro,2032,Inverno,Sim,20320808
80171,2032-08-09,09,Segunda,08,Agosto,3,Terceiro,2032,Inverno,Não,20320809
80172,2032-08-10,10,Terça,08,Agosto,3,Terceiro,2032,Inverno,Não,20320810
80173,2032-08-11,11,Quarta,08,Agosto,3,Terceiro,2032,Inverno,Não,20320811
80174,2032-08-12,12,Quinta,08,Agosto,3,Terceiro,2032,Inverno,Não,20320812
80175,2032-08-13,13,Sexta,08,Agosto,3,Terceiro,2032,Inverno,Não,20320813
80176,2032-08-14,14,Sábado,08,Agosto,3,Terceiro,2032,Inverno,Sim,20320814
80177,2032-08-15,15,Domingo,08,Agosto,3,Terceiro,2032,Inverno,Sim,20320815
80178,2032-08-16,16,Segunda,08,Agosto,3,Terceiro,2032,Inverno,Não,20320816
